valve_id,segment_id,date,position_pct,state,response_time_sec,leak_test_result
V-03-3,03,2026-02-27,97.8,Open,2.3,Pass
V-04-1,04,2026-02-27,95.3,Open,2.0,Pass
V-04-2,04,2026-02-27,98.8,Open,2.6,Pass
V-04-3,04,2026-02-27,99.7,Open,2.8,Pass
V-05-1,05,2026-02-27,95.1,Open,4.3,Fail
V-05-2,05,2026-02-27,98.1,Open,4.1,Pass
V-05-3,05,2026-02-27,11.6,Closed,3.1,Pass
V-06-1,06,2026-02-27,96.8,Open,4.7,Pass
V-06-2,06,2026-02-27,95.8,Open,3.4,Pass
V-06-3,06,2026-02-27,99.9,Open,0.9,Pass
V-07-1,07,2026-02-27,25.2,Closed,3.9,Pass
V-07-2,07,2026-02-27,95.3,Open,4.9,Pass
V-07-3,07,2026-02-27,96.0,Open,3.1,Pass
V-01-1,01,2026-02-28,96.2,Open,1.4,Pass
V-01-2,01,2026-02-28,96.2,Open,2.6,Pass
V-01-3,01,2026-02-28,98.9,Open,3.5,Pass
V-02-1,02,2026-02-28,95.4,Open,1.5,Pass
V-02-2,02,2026-02-28,98.8,Open,4.6,Pass
V-02-3,02,2026-02-28,96.4,Open,3.7,Pass
V-03-1,03,2026-02-28,96.1,Open,2.2,Pass
V-03-2,03,2026-02-28,16.3,Closed,0.7,Pass
V-03-3,03,2026-02-28,99.2,Open,2.0,Pass
V-04-1,04,2026-02-28,98.7,Open,3.7,Pass
V-04-2,04,2026-02-28,95.7,Open,2.1,Pass
V-04-3,04,2026-02-28,98.3,Open,4.7,Pass
V-05-1,05,2026-02-28,95.7,Open,3.6,Pass
V-05-2,05,2026-02-28,95.8,Open,4.8,Pass
V-05-3,05,2026-02-28,99.4,Open,3.3,Pass
V-06-1,06,2026-02-28,95.2,Open,2.9,Pass
V-06-2,06,2026-02-28,98.2,Open,2.4,Pass
V-06-3,06,2026-02-28,99.8,Open,4.2,Pass
V-07-1,07,2026-02-28,95.5,Open,4.3,Pass
V-07-2,07,2026-02-28,10.2,Closed,3.5,Pass
V-07-3,07,2026-02-28,98.2,Open,4.7,Pass
