segment_id,test_point_id,date,pipe_to_soil_v,on_potential_v,current_ma,criteria_met,standard
SEG-05,TP-05-3,2025-07-28,-0.779,-1.116,4.09,Fail,NACE SP0169
SEG-06,TP-06-1,2025-07-28,-0.758,-1.121,4.17,Fail,NACE SP0169
SEG-06,TP-06-2,2025-07-28,-0.834,-1.093,1.96,Fail,NACE SP0169
SEG-06,TP-06-3,2025-07-28,-0.915,-1.281,4.87,Pass,NACE SP0169
SEG-07,TP-07-1,2025-07-28,-0.822,-0.926,3.39,Fail,NACE SP0169
SEG-07,TP-07-2,2025-07-28,-0.881,-1.115,4.94,Pass,NACE SP0169
SEG-07,TP-07-3,2025-07-28,-0.909,-1.119,2.85,Pass,NACE SP0169
SEG-01,TP-01-1,2025-07-29,-0.825,-1.183,3.94,Fail,NACE SP0169
SEG-01,TP-01-2,2025-07-29,-0.859,-1.112,0.79,Pass,NACE SP0169
SEG-01,TP-01-3,2025-07-29,-0.949,-1.244,4.35,Pass,NACE SP0169
SEG-02,TP-02-1,2025-07-29,-1.004,-1.146,2.84,Pass,NACE SP0169
SEG-02,TP-02-2,2025-07-29,-0.824,-0.96,4.75,Fail,NACE SP0169
SEG-02,TP-02-3,2025-07-29,-0.738,-0.972,2.62,Fail,NACE SP0169
SEG-03,TP-03-1,2025-07-29,-0.785,-1.0,3.62,Fail,NACE SP0169
SEG-03,TP-03-2,2025-07-29,-0.903,-1.28,4.14,Pass,NACE SP0169
SEG-03,TP-03-3,2025-07-29,-0.832,-1.042,4.97,Fail,NACE SP0169
SEG-04,TP-04-1,2025-07-29,-0.78,-0.909,0.85,Fail,NACE SP0169
SEG-04,TP-04-2,2025-07-29,-0.819,-1.09,1.65,Fail,NACE SP0169
SEG-04,TP-04-3,2025-07-29,-0.893,-1.115,1.54,Pass,NACE SP0169
SEG-05,TP-05-1,2025-07-29,-0.775,-0.98,0.63,Fail,NACE SP0169
SEG-05,TP-05-2,2025-07-29,-0.791,-1.017,0.91,Fail,NACE SP0169
SEG-05,TP-05-3,2025-07-29,-0.872,-1.2,1.34,Pass,NACE SP0169
SEG-06,TP-06-1,2025-07-29,-0.816,-1.103,2.36,Fail,NACE SP0169
SEG-06,TP-06-2,2025-07-29,-0.856,-1.226,1.17,Pass,NACE SP0169
SEG-06,TP-06-3,2025-07-29,-0.897,-1.288,2.89,Pass,NACE SP0169
SEG-07,TP-07-1,2025-07-29,-0.901,-1.179,1.66,Pass,NACE SP0169
SEG-07,TP-07-2,2025-07-29,-0.907,-1.302,2.6,Pass,NACE SP0169
SEG-07,TP-07-3,2025-07-29,-0.861,-1.255,2.85,Pass,NACE SP0169
SEG-01,TP-01-1,2025-07-30,-0.908,-1.093,1.59,Pass,NACE SP0169
SEG-01,TP-01-2,2025-07-30,-0.926,-1.107,1.87,Pass,NACE SP0169
SEG-01,TP-01-3,2025-07-30,-0.845,-1.019,4.15,Fail,NACE SP0169
SEG-02,TP-02-1,2025-07-30,-0.812,-0.957,3.61,Fail,NACE SP0169
SEG-02,TP-02-2,2025-07-30,-0.822,-1.079,1.45,Fail,NACE SP0169
SEG-02,TP-02-3,2025-07-30,-0.917,-1.071,4.32,Pass,NACE SP0169
SEG-03,TP-03-1,2025-07-30,-0.883,-1.1,0.61,Pass,NACE SP0169
SEG-03,TP-03-2,2025-07-30,-0.867,-1.245,3.26,Pass,NACE SP0169
SEG-03,TP-03-3,2025-07-30,-0.689,-0.98,1.95,Fail,NACE SP0169
SEG-04,TP-04-1,2025-07-30,-0.93,-1.239,0.9,Pass,NACE SP0169
SEG-04,TP-04-2,2025-07-30,-0.739,-0.847,3.08,Fail,NACE SP0169
SEG-04,TP-04-3,2025-07-30,-0.766,-0.965,1.16,Fail,NACE SP0169
SEG-05,TP-05-1,2025-07-30,-0.897,-1.125,1.6,Pass,NACE SP0169
SEG-05,TP-05-2,2025-07-30,-0.794,-0.96,1.29,Fail,NACE SP0169
SEG-05,TP-05-3,2025-07-30,-0.863,-1.191,4.78,Pass,NACE SP0169
SEG-06,TP-06-1,2025-07-30,-0.883,-1.013,0.64,Pass,NACE SP0169
SEG-06,TP-06-2,2025-07-30,-0.862,-1.144,2.64,Pass,NACE SP0169
SEG-06,TP-06-3,2025-07-30,-0.884,-1.112,1.87,Pass,NACE SP0169
SEG-07,TP-07-1,2025-07-30,-0.855,-1.194,3.42,Pass,NACE SP0169
SEG-07,TP-07-2,2025-07-30,-0.93,-1.329,1.35,Pass,NACE SP0169
SEG-07,TP-07-3,2025-07-30,-0.718,-0.857,0.59,Fail,NACE SP0169
SEG-01,TP-01-1,2025-07-31,-0.885,-1.177,4.65,Pass,NACE SP0169
SEG-01,TP-01-2,2025-07-31,-0.913,-1.091,4.93,Pass,NACE SP0169
SEG-01,TP-01-3,2025-07-31,-0.973,-1.247,0.84,Pass,NACE SP0169
SEG-02,TP-02-1,2025-07-31,-0.832,-1.031,2.25,Fail,NACE SP0169
SEG-02,TP-02-2,2025-07-31,-0.803,-1.027,1.8,Fail,NACE SP0169
SEG-02,TP-02-3,2025-07-31,-0.851,-1.129,2.7,Pass,NACE SP0169
SEG-03,TP-03-1,2025-07-31,-0.844,-1.171,4.12,Fail,NACE SP0169
SEG-03,TP-03-2,2025-07-31,-0.971,-1.168,2.89,Pass,NACE SP0169
SEG-03,TP-03-3,2025-07-31,-0.747,-1.109,3.11,Fail,NACE SP0169
SEG-04,TP-04-1,2025-07-31,-0.754,-0.9,4.49,Fail,NACE SP0169
SEG-04,TP-04-2,2025-07-31,-1.006,-1.176,1.13,Pass,NACE SP0169
SEG-04,TP-04-3,2025-07-31,-0.888,-1.104,3.51,Pass,NACE SP0169
SEG-05,TP-05-1,2025-07-31,-0.911,-1.208,1.55,Pass,NACE SP0169
SEG-05,TP-05-2,2025-07-31,-0.866,-1.069,2.48,Pass,NACE SP0169
SEG-05,TP-05-3,2025-07-31,-0.842,-1.021,3.17,Fail,NACE SP0169
SEG-06,TP-06-1,2025-07-31,-0.745,-1.099,3.35,Fail,NACE SP0169
SEG-06,TP-06-2,2025-07-31,-0.853,-1.099,4.64,Pass,NACE SP0169
SEG-06,TP-06-3,2025-07-31,-0.806,-1.089,1.42,Fail,NACE SP0169
SEG-07,TP-07-1,2025-07-31,-0.908,-1.078,2.84,Pass,NACE SP0169
SEG-07,TP-07-2,2025-07-31,-0.7,-1.094,1.0,Fail,NACE SP0169
SEG-07,TP-07-3,2025-07-31,-1.027,-1.284,4.37,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-01,-0.805,-0.943,3.44,Fail,NACE SP0169
SEG-01,TP-01-2,2025-08-01,-0.784,-1.093,4.96,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-01,-0.856,-1.039,2.27,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-01,-0.884,-1.182,0.78,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-01,-0.858,-0.961,3.85,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-01,-0.95,-1.121,3.87,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-01,-0.9,-1.208,3.2,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-01,-0.805,-1.103,4.4,Fail,NACE SP0169
SEG-03,TP-03-3,2025-08-01,-0.82,-1.119,1.97,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-01,-0.888,-1.192,0.77,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-01,-0.881,-1.085,4.47,Pass,NACE SP0169
SEG-04,TP-04-3,2025-08-01,-0.867,-1.0,4.33,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-01,-0.855,-1.139,3.82,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-01,-0.824,-1.024,3.53,Fail,NACE SP0169
SEG-05,TP-05-3,2025-08-01,-0.861,-1.179,2.91,Pass,NACE SP0169
SEG-06,TP-06-1,2025-08-01,-0.932,-1.285,3.92,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-01,-0.887,-1.001,3.55,Pass,NACE SP0169
SEG-06,TP-06-3,2025-08-01,-0.723,-0.885,3.06,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-01,-0.644,-1.001,3.82,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-01,-0.902,-1.016,1.44,Pass,NACE SP0169
SEG-07,TP-07-3,2025-08-01,-0.942,-1.066,4.46,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-02,-1.018,-1.305,1.66,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-02,-0.903,-1.296,2.17,Pass,NACE SP0169
SEG-01,TP-01-3,2025-08-02,-0.986,-1.235,1.12,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-02,-0.907,-1.182,2.5,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-02,-0.87,-1.232,2.15,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-02,-0.892,-1.007,2.29,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-02,-0.798,-0.984,2.43,Fail,NACE SP0169
SEG-03,TP-03-2,2025-08-02,-0.785,-0.893,2.23,Fail,NACE SP0169
SEG-03,TP-03-3,2025-08-02,-0.831,-0.951,4.01,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-02,-0.811,-0.922,4.13,Fail,NACE SP0169
SEG-04,TP-04-2,2025-08-02,-0.796,-0.914,1.59,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-02,-0.888,-1.187,4.45,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-02,-0.836,-1.137,4.76,Fail,NACE SP0169
SEG-05,TP-05-2,2025-08-02,-0.908,-1.29,2.07,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-02,-0.841,-1.237,0.67,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-02,-0.824,-1.153,1.74,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-02,-0.887,-1.128,0.72,Pass,NACE SP0169
SEG-06,TP-06-3,2025-08-02,-0.804,-1.115,3.78,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-02,-0.811,-1.202,3.72,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-02,-0.901,-1.219,1.56,Pass,NACE SP0169
SEG-07,TP-07-3,2025-08-02,-0.795,-1.126,4.66,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-03,-0.854,-1.225,1.67,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-03,-0.884,-1.032,4.32,Pass,NACE SP0169
SEG-01,TP-01-3,2025-08-03,-0.838,-1.09,3.08,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-03,-0.84,-1.089,3.53,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-03,-0.839,-1.061,3.2,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-03,-0.84,-1.152,3.35,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-03,-0.923,-1.091,0.66,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-03,-0.75,-0.909,2.87,Fail,NACE SP0169
SEG-03,TP-03-3,2025-08-03,-0.916,-1.202,4.59,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-03,-0.932,-1.301,2.04,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-03,-0.85,-1.242,0.53,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-03,-1.004,-1.3,1.99,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-03,-0.809,-0.957,2.82,Fail,NACE SP0169
SEG-05,TP-05-2,2025-08-03,-0.933,-1.255,1.35,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-03,-0.907,-1.284,1.51,Pass,NACE SP0169
SEG-06,TP-06-1,2025-08-03,-0.864,-1.191,2.26,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-03,-0.841,-1.143,4.83,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-03,-0.901,-1.183,4.98,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-03,-0.869,-1.186,4.56,Pass,NACE SP0169
SEG-07,TP-07-2,2025-08-03,-0.859,-1.032,1.79,Pass,NACE SP0169
SEG-07,TP-07-3,2025-08-03,-0.861,-1.097,2.79,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-04,-0.896,-1.254,4.5,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-04,-0.839,-1.149,3.13,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-04,-0.708,-1.026,2.43,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-04,-0.87,-1.108,2.91,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-04,-0.838,-1.056,0.92,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-04,-0.847,-1.242,1.54,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-04,-0.854,-0.964,3.91,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-04,-0.758,-0.954,0.51,Fail,NACE SP0169
SEG-03,TP-03-3,2025-08-04,-0.825,-1.15,3.89,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-04,-0.919,-1.168,3.12,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-04,-0.826,-1.156,3.36,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-04,-0.874,-1.04,2.47,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-04,-0.861,-1.077,4.39,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-04,-0.807,-1.122,3.89,Fail,NACE SP0169
SEG-05,TP-05-3,2025-08-04,-0.934,-1.067,3.2,Pass,NACE SP0169
SEG-06,TP-06-1,2025-08-04,-0.867,-0.979,3.37,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-04,-0.837,-1.08,1.07,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-04,-0.835,-1.101,2.29,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-04,-0.874,-1.197,4.96,Pass,NACE SP0169
SEG-07,TP-07-2,2025-08-04,-0.82,-1.217,4.66,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-04,-0.932,-1.091,0.69,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-05,-0.855,-1.106,4.86,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-05,-0.692,-1.006,2.74,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-05,-0.735,-1.04,0.89,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-05,-0.885,-1.099,1.29,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-05,-0.865,-1.211,0.97,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-05,-0.667,-0.982,3.2,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-05,-0.919,-1.109,1.19,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-05,-0.765,-0.969,4.28,Fail,NACE SP0169
SEG-03,TP-03-3,2025-08-05,-0.726,-0.939,2.68,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-05,-0.892,-1.019,3.8,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-05,-0.928,-1.051,2.98,Pass,NACE SP0169
SEG-04,TP-04-3,2025-08-05,-0.935,-1.178,0.6,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-05,-0.803,-0.978,2.56,Fail,NACE SP0169
SEG-05,TP-05-2,2025-08-05,-0.85,-1.07,2.75,Fail,NACE SP0169
SEG-05,TP-05-3,2025-08-05,-0.762,-1.047,3.61,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-05,-0.65,-0.854,0.62,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-05,-0.794,-1.173,4.47,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-05,-0.684,-0.986,1.55,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-05,-0.666,-0.86,2.83,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-05,-0.821,-1.101,2.13,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-05,-0.772,-1.141,1.58,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-06,-0.847,-1.004,4.85,Fail,NACE SP0169
SEG-01,TP-01-2,2025-08-06,-0.901,-1.274,4.35,Pass,NACE SP0169
SEG-01,TP-01-3,2025-08-06,-0.853,-1.109,3.06,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-06,-0.825,-1.108,2.22,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-06,-0.796,-0.91,4.78,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-06,-0.743,-0.995,4.9,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-06,-0.836,-1.1,2.96,Fail,NACE SP0169
SEG-03,TP-03-2,2025-08-06,-0.766,-1.036,3.41,Fail,NACE SP0169
SEG-03,TP-03-3,2025-08-06,-0.973,-1.352,3.16,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-06,-0.933,-1.116,3.73,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-06,-0.958,-1.244,2.25,Pass,NACE SP0169
SEG-04,TP-04-3,2025-08-06,-0.732,-0.937,1.66,Fail,NACE SP0169
SEG-05,TP-05-1,2025-08-06,-0.857,-1.172,1.63,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-06,-0.815,-1.099,3.73,Fail,NACE SP0169
SEG-05,TP-05-3,2025-08-06,-0.889,-1.281,2.0,Pass,NACE SP0169
SEG-06,TP-06-1,2025-08-06,-0.799,-0.921,3.54,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-06,-0.898,-1.203,4.18,Pass,NACE SP0169
SEG-06,TP-06-3,2025-08-06,-0.883,-1.045,2.47,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-06,-0.858,-1.164,1.67,Pass,NACE SP0169
SEG-07,TP-07-2,2025-08-06,-0.832,-1.152,1.31,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-06,-0.889,-1.152,4.19,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-07,-0.882,-1.265,1.59,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-07,-0.992,-1.316,1.37,Pass,NACE SP0169
SEG-01,TP-01-3,2025-08-07,-0.825,-1.141,3.63,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-07,-0.843,-1.141,1.01,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-07,-0.937,-1.171,1.5,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-07,-0.77,-0.985,3.23,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-07,-0.803,-1.148,3.99,Fail,NACE SP0169
SEG-03,TP-03-2,2025-08-07,-0.851,-1.025,2.33,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-07,-0.952,-1.139,3.07,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-07,-0.863,-1.03,1.01,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-07,-0.858,-1.169,3.17,Pass,NACE SP0169
SEG-04,TP-04-3,2025-08-07,-0.854,-1.131,0.85,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-07,-0.917,-1.055,2.76,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-07,-0.886,-1.029,1.32,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-07,-0.79,-1.141,0.98,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-07,-0.91,-1.272,3.41,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-07,-0.914,-1.036,3.23,Pass,NACE SP0169
SEG-06,TP-06-3,2025-08-07,-0.92,-1.264,2.66,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-07,-0.689,-0.954,4.42,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-07,-0.861,-1.063,3.16,Pass,NACE SP0169
SEG-07,TP-07-3,2025-08-07,-0.826,-1.092,0.67,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-08,-0.765,-0.889,1.46,Fail,NACE SP0169
SEG-01,TP-01-2,2025-08-08,-0.814,-1.095,2.02,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-08,-0.873,-1.06,2.83,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-08,-0.786,-0.92,0.75,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-08,-0.874,-0.994,4.75,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-08,-0.863,-1.031,2.34,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-08,-0.931,-1.149,2.7,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-08,-0.781,-1.01,1.75,Fail,NACE SP0169
SEG-03,TP-03-3,2025-08-08,-0.69,-0.963,2.9,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-08,-0.867,-1.245,1.29,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-08,-0.78,-1.032,2.26,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-08,-0.861,-1.022,1.87,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-08,-0.945,-1.257,3.05,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-08,-0.961,-1.18,3.81,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-08,-0.877,-1.259,2.93,Pass,NACE SP0169
SEG-06,TP-06-1,2025-08-08,-0.904,-1.117,4.82,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-08,-0.785,-1.09,4.1,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-08,-0.859,-1.219,1.01,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-08,-0.958,-1.292,4.06,Pass,NACE SP0169
SEG-07,TP-07-2,2025-08-08,-0.887,-1.222,3.01,Pass,NACE SP0169
SEG-07,TP-07-3,2025-08-08,-0.814,-1.197,2.95,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-09,-0.93,-1.129,1.6,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-09,-0.884,-1.05,2.44,Pass,NACE SP0169
SEG-01,TP-01-3,2025-08-09,-0.928,-1.274,4.76,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-09,-0.911,-1.23,0.53,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-09,-0.781,-1.117,2.91,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-09,-0.845,-1.06,4.54,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-09,-0.953,-1.136,4.93,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-09,-0.906,-1.115,3.64,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-09,-0.88,-1.157,0.58,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-09,-0.809,-0.947,0.52,Fail,NACE SP0169
SEG-04,TP-04-2,2025-08-09,-0.902,-1.148,4.63,Pass,NACE SP0169
SEG-04,TP-04-3,2025-08-09,-0.768,-1.062,2.88,Fail,NACE SP0169
SEG-05,TP-05-1,2025-08-09,-0.989,-1.185,2.84,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-09,-1.011,-1.229,2.22,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-09,-0.925,-1.148,3.39,Pass,NACE SP0169
SEG-06,TP-06-1,2025-08-09,-0.655,-0.899,4.24,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-09,-0.905,-1.189,1.24,Pass,NACE SP0169
SEG-06,TP-06-3,2025-08-09,-0.83,-0.998,2.54,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-09,-0.893,-1.068,1.42,Pass,NACE SP0169
SEG-07,TP-07-2,2025-08-09,-0.768,-0.896,4.53,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-09,-0.845,-1.081,1.77,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-10,-0.886,-1.123,2.32,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-10,-0.808,-1.039,3.18,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-10,-0.831,-1.145,4.19,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-10,-0.81,-1.167,1.74,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-10,-0.916,-1.305,3.89,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-10,-0.689,-1.049,1.21,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-10,-0.976,-1.281,4.48,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-10,-0.936,-1.218,3.35,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-10,-0.88,-1.124,2.66,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-10,-0.808,-1.104,0.55,Fail,NACE SP0169
SEG-04,TP-04-2,2025-08-10,-0.73,-1.123,2.37,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-10,-0.858,-1.24,0.9,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-10,-0.864,-1.067,3.79,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-10,-0.835,-1.02,2.42,Fail,NACE SP0169
SEG-05,TP-05-3,2025-08-10,-0.878,-1.238,1.0,Pass,NACE SP0169
SEG-06,TP-06-1,2025-08-10,-0.813,-0.975,3.41,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-10,-0.913,-1.307,3.74,Pass,NACE SP0169
SEG-06,TP-06-3,2025-08-10,-0.88,-1.179,3.97,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-10,-0.843,-1.232,3.03,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-10,-0.879,-1.121,0.53,Pass,NACE SP0169
SEG-07,TP-07-3,2025-08-10,-0.94,-1.336,3.61,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-11,-0.885,-1.079,2.04,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-11,-0.85,-1.16,1.09,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-11,-0.709,-0.898,0.76,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-11,-0.846,-1.138,3.56,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-11,-0.867,-1.074,1.99,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-11,-0.894,-1.149,1.96,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-11,-0.805,-1.156,3.63,Fail,NACE SP0169
SEG-03,TP-03-2,2025-08-11,-0.87,-1.244,3.51,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-11,-0.897,-1.032,2.64,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-11,-0.862,-1.071,2.67,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-11,-0.608,-0.818,3.02,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-11,-0.975,-1.078,3.49,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-11,-0.822,-1.015,1.76,Fail,NACE SP0169
SEG-05,TP-05-2,2025-08-11,-0.971,-1.23,3.05,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-11,-0.89,-1.249,0.99,Pass,NACE SP0169
SEG-06,TP-06-1,2025-08-11,-0.796,-1.037,3.14,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-11,-0.791,-0.99,4.11,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-11,-0.856,-1.115,0.66,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-11,-0.901,-1.094,2.76,Pass,NACE SP0169
SEG-07,TP-07-2,2025-08-11,-0.78,-0.952,3.58,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-11,-0.797,-1.132,3.76,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-12,-0.742,-0.864,1.26,Fail,NACE SP0169
SEG-01,TP-01-2,2025-08-12,-0.932,-1.153,3.78,Pass,NACE SP0169
